Invoice_ID,Booking_Date,Invoice_Date,Model,Variant,Fuel_Type,Color,Sales_Channel,Salesperson_ID,Ex_Showroom_Price,Discount,Finance_Used,Exchange_Used,Gross_Margin,Net_Sale_Price
INV10723,2025-01-08,2025-08-16,Creta,Top,EV,Silver,Referral,SP7,1000508,74134,Yes,No,55655,926374
INV10724,2024-03-05,2024-06-07,Baleno,Mid,EV,Red,Corporate,SP2,1611545,48974,Yes,Yes,134098,1562571
INV10725,2024-05-25,2024-07-06,Creta,Top,Petrol,Silver,Walk-in,SP14,589244,47796,No,No,75833,541448
INV10726,2024-08-11,2024-02-29,Creta,Mid,Diesel,Black,Digital,SP5,1442230,48743,Yes,Yes,100096,1393487
INV10727,2024-08-26,2024-11-14,Nexon,Top,EV,White,Referral,SP18,1256913,79455,Yes,Yes,43997,1177458
INV10728,2024-06-25,2024-07-29,Creta,Base,Petrol,White,Corporate,SP11,694068,70035,No,No,86876,624033
INV10729,2024-10-08,2025-02-09,Baleno,Base,EV,Black,Corporate,SP10,1941903,37677,No,Yes,130233,1904226
INV10730,2024-03-03,2025-10-25,Nexon,Top,Diesel,Red,Digital,SP11,1041833,56321,Yes,Yes,142660,985512
INV10731,2024-08-04,2024-04-18,Swift,Top,Diesel,Blue,Walk-in,SP2,1157739,58973,No,No,46013,1098766
INV10732,2025-11-19,2024-03-16,Swift,Base,Petrol,Red,Digital,SP15,1775421,52414,Yes,No,52862,1723007
INV10733,2025-04-05,2025-06-25,Venue,Top,EV,White,Referral,SP7,1004700,25602,No,No,72448,979098
INV10734,2025-09-01,2024-11-09,Venue,Mid,EV,Blue,Corporate,SP9,1196480,29692,Yes,No,107818,1166788
INV10735,2024-04-14,2024-04-26,Baleno,Mid,EV,Silver,Walk-in,SP5,1828529,48750,Yes,Yes,143828,1779779
INV10736,2024-04-08,2025-12-04,City,Mid,EV,Blue,Referral,SP7,1470317,21760,No,Yes,65608,1448557
INV10737,2025-05-25,2024-01-19,Swift,Mid,Petrol,Red,Digital,SP20,967221,68456,No,Yes,104612,898765
INV10738,2025-01-19,2025-03-07,Venue,Mid,Diesel,Black,Corporate,SP2,1838687,24085,No,No,138849,1814602
INV10739,2025-02-08,2025-11-15,Swift,Top,Petrol,Silver,Digital,SP3,1427252,63964,No,Yes,134060,1363288
INV10740,2025-06-01,2024-12-15,Baleno,Top,EV,Red,Walk-in,SP2,1572000,22925,Yes,Yes,60894,1549075
INV10741,2025-04-20,2024-07-01,Baleno,Mid,EV,Silver,Walk-in,SP19,1441418,5615,No,No,105201,1435803
INV10742,2025-12-09,2024-04-22,City,Top,Diesel,Blue,Walk-in,SP4,1250963,37083,Yes,Yes,70649,1213880
INV10743,2025-10-06,2024-07-01,City,Top,EV,White,Walk-in,SP20,912707,68319,Yes,Yes,82104,844388
INV10744,2025-03-12,2025-04-25,Nexon,Mid,Petrol,Red,Walk-in,SP7,1729102,9605,Yes,No,96459,1719497
INV10745,2024-01-23,2024-05-25,Baleno,Top,Petrol,Black,Digital,SP7,832213,44608,No,Yes,59821,787605
INV10746,2025-07-18,2025-09-19,Venue,Top,Diesel,Blue,Walk-in,SP17,1731573,19192,Yes,No,67940,1712381
INV10747,2025-11-07,2024-04-22,Swift,Top,Petrol,Red,Walk-in,SP19,1375551,3331,Yes,No,141402,1372220
INV10748,2025-12-14,2025-04-20,Creta,Mid,Petrol,Black,Corporate,SP16,789965,51330,No,Yes,30935,738635
INV10749,2025-04-02,2024-10-29,City,Top,Petrol,Red,Walk-in,SP3,1382229,49949,Yes,Yes,109577,1332280
INV10750,2024-03-23,2024-04-27,Creta,Base,Petrol,Blue,Corporate,SP15,1520576,68382,Yes,Yes,32467,1452194
INV10751,2024-05-24,2024-06-09,Venue,Base,EV,Red,Corporate,SP14,1185305,37586,Yes,No,31073,1147719
INV10752,2024-03-25,2025-02-04,City,Mid,Petrol,Silver,Corporate,SP15,1434888,52243,No,No,142691,1382645
INV10753,2024-03-18,2024-07-16,Creta,Base,Diesel,Blue,Digital,SP14,1970202,58618,Yes,Yes,27691,1911584
INV10754,2025-04-01,2024-09-16,Venue,Mid,Diesel,Red,Digital,SP7,1626310,78311,Yes,Yes,66538,1547999
INV10755,2024-01-01,2025-10-21,Swift,Base,Petrol,White,Referral,SP3,956982,7549,Yes,No,44490,949433
INV10756,2024-02-20,2024-02-16,Venue,Base,Diesel,Red,Referral,SP17,725962,52494,No,Yes,35688,673468
INV10757,2025-11-15,2025-02-02,Nexon,Base,Petrol,Silver,Corporate,SP10,1009622,23958,No,Yes,118505,985664
INV10758,2025-12-17,2025-12-10,City,Mid,Diesel,Black,Digital,SP15,900385,37538,No,No,70650,862847
INV10759,2025-03-21,2025-07-12,Baleno,Mid,Diesel,Black,Walk-in,SP6,1908165,5833,Yes,Yes,33829,1902332
INV10760,2025-03-24,2024-03-18,Swift,Top,Petrol,Black,Referral,SP17,1028118,23386,Yes,Yes,23086,1004732
INV10761,2025-05-02,2024-05-03,Creta,Mid,Petrol,White,Digital,SP17,1473810,71778,Yes,Yes,129609,1402032
INV10762,2024-02-03,2024-03-15,City,Base,EV,Silver,Walk-in,SP14,1744915,24832,Yes,Yes,22590,1720083
INV10763,2024-12-13,2024-05-16,Baleno,Base,Petrol,Blue,Walk-in,SP18,1707405,77857,Yes,No,59893,1629548
INV10764,2024-04-04,2025-08-24,Venue,Mid,Petrol,Black,Digital,SP5,1612443,38930,No,No,93396,1573513
INV10765,2024-03-12,2025-02-03,Baleno,Mid,EV,Silver,Referral,SP8,1453154,32407,Yes,No,149797,1420747
INV10766,2025-07-04,2025-05-19,City,Mid,Petrol,Red,Digital,SP7,1189126,4073,Yes,No,58176,1185053
INV10767,2024-06-02,2025-05-14,City,Top,Petrol,White,Referral,SP4,1498982,17667,No,Yes,87484,1481315
INV10768,2024-09-06,2025-07-26,Nexon,Base,EV,Silver,Corporate,SP18,1303100,16035,No,Yes,146484,1287065
INV10769,2025-11-04,2024-05-17,Nexon,Top,Petrol,Silver,Digital,SP5,1958038,6732,Yes,Yes,122267,1951306
INV10770,2025-03-13,2024-02-19,Baleno,Top,Petrol,Blue,Digital,SP16,1573572,55097,No,Yes,118997,1518475
INV10771,2024-04-27,2025-09-10,Venue,Base,EV,Silver,Referral,SP14,813456,3487,No,No,46295,809969
INV10772,2024-11-01,2025-09-16,Baleno,Base,EV,Blue,Referral,SP19,1821187,57702,No,Yes,58131,1763485
INV10773,2024-09-24,2024-09-10,City,Mid,Diesel,White,Digital,SP14,1468150,29075,Yes,Yes,64893,1439075
INV10774,2024-02-23,2025-09-21,City,Mid,Petrol,White,Walk-in,SP9,1790028,71031,No,No,31924,1718997
INV10775,2024-08-23,2025-12-10,Creta,Top,Diesel,Red,Walk-in,SP6,1839422,14781,Yes,No,124191,1824641
INV10776,2025-01-23,2025-07-16,Nexon,Mid,Diesel,Blue,Walk-in,SP17,1118657,39865,No,No,30851,1078792
INV10777,2025-02-04,2025-03-01,Creta,Mid,EV,Blue,Corporate,SP19,1099857,8469,Yes,Yes,27734,1091388
INV10778,2025-09-15,2025-06-30,Swift,Base,Petrol,Black,Corporate,SP12,816096,45167,Yes,No,62681,770929
INV10779,2024-10-29,2024-10-28,City,Base,Petrol,Black,Referral,SP4,1475569,19928,Yes,Yes,134495,1455641
INV10780,2024-07-25,2025-08-03,Creta,Mid,EV,Red,Corporate,SP16,1058457,76521,No,Yes,140405,981936
INV10781,2024-08-16,2024-12-14,Baleno,Base,Diesel,White,Walk-in,SP11,1565405,39599,No,No,25293,1525806
INV10782,2025-07-31,2024-02-18,Nexon,Mid,EV,Black,Digital,SP4,1477639,16775,No,No,73203,1460864
INV10783,2024-03-15,2024-03-14,Nexon,Base,Petrol,Silver,Corporate,SP17,504522,66504,Yes,No,132149,438018
INV10784,2025-03-10,2025-12-04,Venue,Base,EV,White,Corporate,SP8,1977111,75918,No,Yes,33820,1901193
INV10785,2024-04-12,2024-09-17,Baleno,Base,Petrol,Silver,Walk-in,SP14,1931054,70687,No,Yes,87827,1860367
INV10786,2025-02-25,2024-12-21,Venue,Base,Diesel,Blue,Corporate,SP2,618576,26804,Yes,Yes,67163,591772
INV10787,2025-12-04,2025-08-04,Creta,Mid,Petrol,White,Referral,SP11,1403851,32259,No,No,32391,1371592
INV10788,2024-11-01,2025-08-24,Swift,Top,Diesel,Red,Digital,SP11,661545,43560,Yes,Yes,121002,617985
INV10789,2024-04-07,2024-09-16,Baleno,Base,Diesel,Blue,Walk-in,SP6,1294131,27256,No,Yes,129870,1266875
INV10790,2024-11-30,2025-09-29,Baleno,Mid,Petrol,Blue,Referral,SP14,1616741,6125,Yes,Yes,148670,1610616
INV10791,2025-03-10,2024-10-21,Baleno,Mid,Petrol,Silver,Walk-in,SP10,1982247,4370,Yes,Yes,61970,1977877
INV10792,2025-03-22,2025-10-02,Venue,Base,Diesel,Blue,Referral,SP8,1041729,4838,No,No,66823,1036891
INV10793,2024-11-03,2024-11-08,Creta,Top,EV,Black,Digital,SP7,530716,57429,Yes,Yes,50796,473287
INV10794,2024-09-05,2025-09-03,Baleno,Base,Petrol,White,Digital,SP8,1555410,3134,No,No,119345,1552276
INV10795,2024-06-14,2024-06-30,Baleno,Mid,Diesel,Black,Referral,SP8,1810185,43199,No,No,136245,1766986
INV10796,2025-04-25,2025-11-16,Nexon,Top,Diesel,Silver,Referral,SP2,518179,77092,No,Yes,103127,441087
INV10797,2024-11-30,2024-12-29,Swift,Mid,EV,Silver,Referral,SP16,1836939,33822,No,Yes,128176,1803117
INV10798,2025-06-25,2024-07-06,Nexon,Base,Petrol,White,Referral,SP9,603153,20113,Yes,No,56389,583040
INV10799,2024-04-15,2025-07-22,Nexon,Top,Diesel,Blue,Referral,SP13,1099255,63594,Yes,Yes,23352,1035661
INV10800,2025-07-16,2025-06-26,Swift,Mid,EV,Red,Referral,SP12,1388886,2669,Yes,No,142143,1386217
INV10801,2024-03-21,2025-08-18,Creta,Mid,Diesel,Silver,Digital,SP17,1527097,49427,No,Yes,103598,1477670
INV10802,2024-05-12,2025-10-25,Nexon,Mid,Petrol,White,Referral,SP2,546025,12938,No,Yes,48172,533087
INV10803,2024-05-17,2025-07-01,Creta,Base,EV,Red,Corporate,SP13,1808857,5717,Yes,No,30937,1803140
INV10804,2024-07-02,2025-12-25,Nexon,Top,Diesel,Blue,Digital,SP1,1870606,77818,Yes,Yes,113657,1792788
INV10805,2025-02-04,2025-02-11,City,Base,EV,Silver,Walk-in,SP19,1965355,47659,No,No,145873,1917696
INV10806,2024-11-25,2025-09-09,Swift,Base,Petrol,White,Digital,SP11,1904787,64575,No,No,100138,1840212
INV10807,2025-05-22,2025-02-17,Nexon,Base,EV,White,Walk-in,SP5,807633,79737,No,Yes,127276,727896
INV10808,2024-03-09,2024-12-07,City,Top,Petrol,White,Walk-in,SP1,532664,16289,Yes,No,108672,516375
INV10809,2025-06-29,2024-08-07,Venue,Base,Diesel,Silver,Corporate,SP20,643492,24406,No,Yes,86481,619086
INV10810,2024-02-22,2024-06-11,City,Base,Petrol,Red,Referral,SP13,1472114,12873,Yes,Yes,105348,1459241
INV10811,2025-03-25,2024-08-07,Baleno,Base,Diesel,White,Referral,SP8,1291747,23461,No,Yes,93509,1268286
INV10812,2024-07-23,2024-09-26,Nexon,Base,Diesel,Blue,Digital,SP6,725648,20710,Yes,No,43552,704938
INV10813,2024-05-05,2025-09-23,City,Mid,Petrol,White,Referral,SP17,991127,13448,No,Yes,34118,977679
INV10814,2024-02-12,2025-02-03,Creta,Base,Diesel,Red,Corporate,SP12,1103318,15198,Yes,Yes,31290,1088120
INV10815,2024-04-20,2024-06-30,Venue,Mid,EV,Silver,Digital,SP1,563910,73158,Yes,No,45123,490752
INV10816,2025-10-24,2025-09-09,Nexon,Base,Diesel,White,Digital,SP3,1252648,67938,Yes,No,101919,1184710
INV10817,2024-07-01,2025-12-29,Baleno,Top,Petrol,White,Digital,SP14,1478476,50799,No,No,79551,1427677
INV10818,2024-04-04,2024-07-23,City,Mid,EV,Blue,Referral,SP8,1866639,34961,Yes,No,72136,1831678
INV10819,2025-01-08,2025-08-04,Venue,Mid,EV,Blue,Referral,SP11,1236648,43007,Yes,Yes,83886,1193641
INV10820,2025-06-03,2025-07-09,Nexon,Mid,Diesel,White,Referral,SP14,897348,65470,No,Yes,137278,831878
INV10821,2024-12-25,2024-08-15,Venue,Mid,Diesel,White,Digital,SP8,889297,52256,Yes,Yes,95902,837041
INV10822,2025-11-26,2025-11-26,Baleno,Top,Petrol,Blue,Digital,SP3,1590174,20739,Yes,Yes,87333,1569435
INV10823,2024-10-07,2025-09-10,City,Base,EV,Red,Walk-in,SP7,998515,58186,No,No,111992,940329
INV10824,2024-07-13,2025-08-18,Venue,Mid,Petrol,Black,Walk-in,SP19,1438055,26547,Yes,No,64016,1411508
INV10825,2024-07-13,2024-09-06,Venue,Top,Diesel,Black,Referral,SP4,837044,51431,No,Yes,41427,785613
INV10826,2025-10-28,2025-03-16,Swift,Mid,EV,White,Digital,SP16,526296,25476,Yes,No,22257,500820
INV10827,2024-04-02,2025-06-16,Venue,Base,Petrol,Blue,Referral,SP13,1697714,78411,No,No,87733,1619303
INV10828,2025-11-02,2024-07-14,Swift,Mid,Petrol,Silver,Referral,SP20,1708540,10686,Yes,No,28222,1697854
INV10829,2024-03-01,2025-11-20,City,Top,Petrol,Silver,Walk-in,SP19,1099865,17536,Yes,No,45187,1082329
INV10830,2025-09-25,2025-06-02,Nexon,Base,Petrol,Black,Corporate,SP5,1229950,34062,Yes,No,99688,1195888
INV10831,2024-02-20,2024-03-10,Nexon,Top,Petrol,Red,Referral,SP5,969509,48216,No,Yes,40781,921293
INV10832,2025-02-06,2025-09-30,City,Base,EV,Black,Corporate,SP20,1613347,25041,Yes,Yes,145890,1588306
INV10833,2024-01-05,2025-02-02,City,Base,Petrol,White,Corporate,SP4,1000010,31653,Yes,No,121216,968357
INV10834,2025-04-10,2025-11-02,Creta,Base,EV,Red,Digital,SP2,1444988,21673,No,No,146682,1423315
INV10835,2025-08-26,2024-07-21,City,Mid,Petrol,Silver,Digital,SP13,599074,10367,No,Yes,31004,588707
INV10836,2025-11-12,2024-05-27,Venue,Top,Diesel,Blue,Referral,SP16,1023136,19629,No,Yes,127178,1003507
INV10837,2025-06-17,2025-04-16,Nexon,Top,Diesel,Blue,Walk-in,SP2,1968907,72190,Yes,No,77600,1896717
INV10838,2025-02-08,2025-10-16,Baleno,Top,Petrol,White,Walk-in,SP19,1181398,25063,Yes,No,45515,1156335
INV10839,2025-05-27,2024-07-17,Nexon,Base,Diesel,Black,Referral,SP17,1060910,19322,Yes,No,100952,1041588
INV10840,2025-10-06,2025-03-01,Swift,Mid,EV,White,Referral,SP5,1846606,12693,No,Yes,91688,1833913
INV10841,2024-08-20,2025-10-27,Nexon,Base,Petrol,Blue,Walk-in,SP18,1689549,9241,No,No,92708,1680308
INV10842,2025-06-07,2025-05-06,Creta,Top,EV,Silver,Corporate,SP18,1342809,29778,Yes,No,137582,1313031
INV10843,2024-12-11,2024-05-21,City,Mid,Petrol,Blue,Referral,SP8,582910,12651,Yes,No,23185,570259
INV10844,2024-02-15,2024-11-08,City,Mid,Diesel,Red,Corporate,SP15,1729510,25966,No,No,110888,1703544
INV10845,2025-06-29,2024-06-13,Nexon,Mid,EV,Blue,Referral,SP13,881136,9275,No,No,137420,871861
INV10846,2024-03-18,2024-11-09,Baleno,Top,Diesel,Blue,Referral,SP13,1013271,45606,No,No,143611,967665
INV10847,2025-12-30,2024-01-21,Baleno,Mid,Diesel,Red,Corporate,SP16,1005042,1658,Yes,No,74476,1003384
INV10848,2024-03-13,2024-03-22,Creta,Mid,Petrol,Black,Corporate,SP20,663878,72468,No,No,116279,591410
INV10849,2024-09-05,2025-08-03,Swift,Base,EV,Blue,Walk-in,SP13,1173019,14248,No,Yes,51212,1158771
INV10850,2024-02-16,2024-05-10,Nexon,Base,Diesel,White,Referral,SP20,1531810,24437,No,Yes,112154,1507373
INV10851,2024-04-30,2025-08-21,City,Mid,Petrol,Blue,Digital,SP2,654525,39727,No,Yes,94697,614798
INV10852,2024-08-01,2025-12-30,Nexon,Mid,Petrol,White,Digital,SP3,1448002,18201,Yes,No,142537,1429801
INV10853,2024-08-26,2024-10-31,Creta,Base,Petrol,Red,Referral,SP15,1302744,41150,No,Yes,68533,1261594
INV10854,2024-02-25,2025-01-05,Venue,Base,Diesel,Blue,Referral,SP19,1287868,14999,Yes,Yes,142982,1272869
INV10855,2024-12-15,2025-01-18,Venue,Base,Petrol,Red,Referral,SP13,952029,6376,Yes,Yes,103003,945653
INV10856,2024-04-16,2025-03-20,Creta,Top,EV,Red,Corporate,SP5,1141075,51673,No,Yes,107125,1089402
INV10857,2024-02-17,2025-02-28,City,Top,EV,Black,Digital,SP6,864699,3476,No,Yes,57630,861223
INV10858,2025-07-26,2024-06-09,Creta,Base,Diesel,Blue,Digital,SP14,1208537,69902,Yes,No,88606,1138635
INV10859,2024-12-02,2024-06-26,City,Mid,EV,White,Digital,SP4,1546045,77994,No,Yes,130244,1468051
INV10860,2024-01-26,2025-09-20,Baleno,Base,Petrol,White,Referral,SP19,1951097,62878,Yes,No,94099,1888219
INV10861,2024-09-13,2025-12-08,Creta,Top,Diesel,Blue,Corporate,SP7,532646,20615,No,No,110790,512031
INV10862,2024-01-08,2025-05-04,City,Mid,Petrol,Black,Referral,SP4,1624702,11164,Yes,Yes,133235,1613538
INV10863,2025-09-16,2024-11-22,Creta,Top,Diesel,Black,Walk-in,SP2,1014116,39316,Yes,No,148969,974800
INV10864,2024-09-09,2025-08-20,Creta,Mid,Diesel,Black,Walk-in,SP7,1803793,68560,Yes,Yes,36585,1735233
INV10865,2025-11-22,2024-10-15,City,Top,Petrol,White,Digital,SP3,1326862,29559,No,No,115833,1297303
INV10866,2025-12-19,2025-08-15,City,Mid,EV,Red,Referral,SP15,884382,62968,Yes,No,69240,821414
INV10867,2024-10-29,2025-10-25,Swift,Mid,EV,Black,Walk-in,SP1,1092947,66800,Yes,Yes,34772,1026147
INV10868,2025-09-30,2025-07-26,Creta,Mid,Diesel,White,Walk-in,SP2,1139629,9047,No,No,99991,1130582
INV10869,2024-02-25,2025-07-26,Venue,Mid,Petrol,White,Referral,SP10,1028446,44985,No,No,91835,983461
INV10870,2025-12-26,2024-12-19,Creta,Top,Petrol,Red,Corporate,SP16,1622812,72123,Yes,No,95724,1550689
INV10871,2025-06-09,2024-01-28,Creta,Top,Diesel,Blue,Referral,SP15,1624643,6577,Yes,No,130990,1618066
INV10872,2025-04-18,2024-02-12,City,Mid,EV,Blue,Referral,SP15,1183098,3870,No,No,132315,1179228
INV10873,2024-01-28,2025-11-11,Creta,Mid,Petrol,Black,Corporate,SP14,509879,34094,Yes,No,110299,475785
INV10874,2024-03-18,2025-02-26,Nexon,Top,EV,Black,Digital,SP14,636615,55329,No,No,118053,581286
INV10875,2024-08-03,2025-08-20,Creta,Mid,EV,Red,Digital,SP6,1136572,9217,No,No,107091,1127355
INV10876,2025-01-20,2024-06-25,Nexon,Mid,Diesel,Black,Digital,SP14,678996,66141,No,Yes,114859,612855
INV10877,2024-12-30,2025-06-12,Venue,Mid,Diesel,Red,Corporate,SP17,1984140,22343,Yes,No,37938,1961797
INV10878,2025-10-27,2025-09-01,City,Base,EV,White,Walk-in,SP18,846261,50822,No,Yes,41983,795439
INV10879,2025-06-09,2025-05-08,Creta,Mid,Petrol,Black,Corporate,SP20,1454183,13003,Yes,Yes,32874,1441180
INV10880,2025-11-29,2024-07-16,Nexon,Base,Petrol,White,Referral,SP19,710190,59538,Yes,No,110341,650652
INV10881,2024-11-07,2025-09-01,Nexon,Mid,Diesel,Silver,Corporate,SP17,1316708,32089,No,No,80896,1284619
INV10882,2024-01-07,2025-07-30,Nexon,Top,EV,Red,Walk-in,SP16,1521043,53595,No,Yes,66209,1467448
INV10883,2024-01-03,2025-05-31,Baleno,Base,Petrol,Silver,Walk-in,SP8,1029087,30029,No,Yes,52822,999058
INV10884,2025-09-14,2025-05-28,Swift,Base,Petrol,Black,Referral,SP7,983843,79023,No,Yes,40750,904820
INV10885,2024-12-28,2024-01-22,Venue,Mid,Diesel,White,Digital,SP20,1249130,51324,Yes,No,122335,1197806
INV10886,2025-05-22,2024-04-21,Creta,Mid,EV,Black,Walk-in,SP12,1923249,51962,Yes,No,62083,1871287
INV10887,2024-09-30,2024-02-26,Baleno,Base,Petrol,Silver,Walk-in,SP9,1411145,39042,No,No,137828,1372103
INV10888,2025-05-20,2024-03-06,Creta,Top,Diesel,Black,Walk-in,SP14,590141,76380,Yes,Yes,142766,513761
INV10889,2024-01-15,2024-04-07,Creta,Top,Petrol,Blue,Referral,SP20,1478062,45957,No,No,47946,1432105
INV10890,2024-07-10,2024-05-23,City,Mid,Petrol,Silver,Walk-in,SP1,1925733,43739,Yes,No,147945,1881994
INV10891,2025-09-22,2025-03-10,City,Top,Petrol,Black,Digital,SP10,1842388,38733,Yes,No,21552,1803655
INV10892,2025-04-29,2025-09-28,City,Top,Diesel,White,Referral,SP17,1683759,45389,Yes,No,115585,1638370
INV10893,2024-01-28,2025-11-09,Baleno,Mid,EV,Black,Digital,SP17,1966478,29715,No,Yes,93331,1936763
INV10894,2025-12-14,2024-03-26,Creta,Top,Diesel,White,Walk-in,SP17,703623,39116,Yes,No,25271,664507
INV10895,2024-02-08,2025-08-10,Swift,Mid,EV,Blue,Walk-in,SP4,1565066,56922,Yes,No,100201,1508144
INV10896,2024-09-29,2024-12-09,Venue,Base,Petrol,Black,Digital,SP17,928410,56251,Yes,Yes,85651,872159
INV10897,2024-08-18,2024-10-20,City,Mid,EV,Blue,Referral,SP18,1274426,61794,Yes,No,121917,1212632
INV10898,2024-03-26,2025-07-24,City,Base,Petrol,Silver,Referral,SP20,946732,17580,No,Yes,48994,929152
INV10899,2025-04-18,2025-10-11,Creta,Base,Petrol,White,Digital,SP2,1141507,823,Yes,Yes,47186,1140684
INV10900,2024-05-05,2025-09-02,Creta,Top,Diesel,Silver,Walk-in,SP8,981946,7084,No,No,50267,974862
INV10901,2025-06-20,2025-12-04,Baleno,Top,Petrol,White,Corporate,SP13,1068392,77991,No,Yes,59140,990401
INV10902,2024-05-24,2024-08-30,Baleno,Top,Diesel,Blue,Digital,SP20,1586706,10607,Yes,No,134434,1576099
INV10903,2025-06-08,2025-07-14,City,Mid,EV,Red,Digital,SP15,963445,76355,Yes,Yes,44935,887090
INV10904,2024-07-30,2024-02-01,Creta,Top,EV,Black,Digital,SP20,869438,11969,No,Yes,51748,857469
INV10905,2024-01-25,2025-01-25,Swift,Base,Petrol,Blue,Walk-in,SP9,1316386,63059,No,No,110139,1253327
INV10906,2025-08-02,2024-10-03,Venue,Top,Diesel,White,Referral,SP3,1924157,17333,No,Yes,23837,1906824
INV10907,2025-01-28,2025-06-15,Creta,Top,Petrol,White,Walk-in,SP3,645250,77236,Yes,No,84875,568014
INV10908,2024-03-07,2024-06-02,Creta,Mid,Diesel,White,Digital,SP2,1526437,36668,Yes,No,121837,1489769
INV10909,2024-08-20,2025-01-17,Nexon,Mid,Diesel,White,Walk-in,SP1,682235,11945,No,No,82694,670290
INV10910,2024-04-18,2024-03-08,Baleno,Base,Diesel,Black,Walk-in,SP14,1432255,46526,No,No,29610,1385729
INV10911,2024-05-25,2024-08-01,Venue,Mid,EV,Silver,Digital,SP17,1087453,47717,No,Yes,48615,1039736
INV10912,2024-04-20,2025-10-16,City,Top,Diesel,Red,Walk-in,SP13,904696,59426,Yes,No,96644,845270
INV10913,2024-08-15,2025-01-10,Creta,Mid,EV,Black,Corporate,SP19,937090,78349,Yes,Yes,124135,858741
INV10914,2024-04-20,2024-07-31,City,Base,Diesel,White,Walk-in,SP15,1259893,4601,No,No,42347,1255292
INV10915,2025-04-14,2024-03-19,Creta,Top,EV,Black,Walk-in,SP14,1091063,12930,Yes,Yes,54062,1078133
INV10916,2024-02-03,2025-12-26,City,Base,EV,Blue,Referral,SP2,899782,4333,No,Yes,75122,895449
INV10917,2025-09-14,2025-09-19,Venue,Mid,EV,White,Referral,SP7,847455,70935,Yes,Yes,68431,776520
INV10918,2025-01-03,2025-08-26,Baleno,Mid,Petrol,Red,Digital,SP17,1883281,17839,No,Yes,93086,1865442
INV10919,2025-08-17,2025-01-15,Venue,Base,Diesel,White,Digital,SP18,1961215,51337,Yes,No,48205,1909878
INV10920,2025-07-07,2025-11-10,Nexon,Top,Petrol,Red,Referral,SP6,592199,40204,Yes,No,38459,551995
INV10921,2025-02-28,2024-02-27,Swift,Mid,Diesel,Red,Corporate,SP8,1713600,20195,Yes,Yes,132134,1693405
INV10922,2025-09-04,2024-01-26,Baleno,Mid,Diesel,Silver,Walk-in,SP2,1051614,27848,Yes,Yes,131335,1023766
INV10923,2025-06-01,2025-03-22,Venue,Top,Petrol,Silver,Corporate,SP1,1403704,40854,Yes,No,43750,1362850
INV10924,2025-11-22,2024-03-06,Nexon,Mid,EV,Black,Corporate,SP16,1579715,50998,Yes,Yes,130173,1528717
INV10925,2024-10-08,2024-09-10,Swift,Base,Diesel,Black,Referral,SP7,1217463,67390,Yes,Yes,47729,1150073
INV10926,2024-11-15,2024-02-13,Nexon,Mid,EV,Red,Digital,SP11,1005950,31558,No,No,139895,974392
INV10927,2025-03-18,2024-04-06,Creta,Mid,Petrol,White,Walk-in,SP15,1740505,2985,No,Yes,58585,1737520
INV10928,2024-11-10,2025-07-07,Creta,Top,EV,Blue,Digital,SP13,1884358,61794,No,Yes,103698,1822564
INV10929,2025-01-11,2024-08-14,City,Base,Diesel,Blue,Corporate,SP2,1529677,43585,Yes,No,65635,1486092
INV10930,2024-10-15,2025-11-09,Baleno,Top,Diesel,White,Corporate,SP14,834796,40264,Yes,Yes,64854,794532
INV10931,2025-03-12,2025-03-11,Creta,Mid,Diesel,White,Digital,SP6,1806582,33326,Yes,No,96226,1773256
INV10932,2025-10-23,2025-08-23,Nexon,Mid,Petrol,Silver,Digital,SP9,1316593,59261,No,No,49104,1257332
INV10933,2024-10-03,2025-01-13,Baleno,Top,Diesel,Blue,Referral,SP7,1421887,34022,No,No,102293,1387865
INV10934,2025-12-10,2024-06-26,Creta,Top,Petrol,Red,Digital,SP18,1372288,15667,No,No,34770,1356621
INV10935,2025-08-04,2025-03-02,City,Top,EV,Black,Digital,SP9,1009603,18065,No,Yes,148186,991538
INV10936,2025-05-17,2025-12-09,Venue,Base,Diesel,Silver,Referral,SP4,1880763,10006,No,No,148750,1870757
INV10937,2025-09-15,2024-11-02,City,Mid,Diesel,Blue,Digital,SP9,1608495,71819,No,No,132633,1536676
INV10938,2025-05-30,2025-05-18,Swift,Top,Diesel,White,Corporate,SP4,1512753,45076,Yes,Yes,142245,1467677
INV10939,2024-12-15,2024-09-24,Creta,Mid,EV,Blue,Digital,SP12,1892775,68861,No,No,95993,1823914
INV10940,2025-03-21,2025-08-08,Swift,Base,Diesel,Red,Walk-in,SP4,960777,50393,Yes,Yes,144011,910384
INV10941,2024-12-15,2024-01-08,Swift,Base,Petrol,Silver,Corporate,SP20,1979414,3143,No,No,128338,1976271
INV10942,2025-08-29,2025-05-22,Nexon,Base,EV,White,Referral,SP14,800279,57505,No,No,37957,742774
INV10943,2025-10-25,2025-04-20,Baleno,Base,EV,Red,Corporate,SP7,1840416,12417,Yes,No,75178,1827999
INV10944,2024-05-16,2024-10-23,Nexon,Mid,EV,Black,Referral,SP13,634845,31300,Yes,No,115155,603545
INV10945,2024-08-30,2024-06-12,Creta,Base,EV,Silver,Walk-in,SP8,1573532,28896,Yes,Yes,40828,1544636
